Число вычислений значений целевой функции до остановки: 176
Итоговое решение: (0.6875;1.34375;-0.625) = 2.66895
Время работы алгоритма: 0.039 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(0,000000;3,000000;2,000000),	13,000000
(1,000000;2,000000;1,000000),	6,000000

(2,000000;2,000000;2,000000),	12,000000
(3,000000;1,000000;1,000000),	11,000000
(1,000000;2,000000;1,000000),	6,000000

(2,000000;0,500000;-1,000000),	5,250000
(3,000000;1,000000;1,000000),	11,000000
(1,000000;2,000000;1,000000),	6,000000

(2,000000;0,500000;-1,000000),	5,250000
(0,000000;1,500000;-1,000000),	3,250000
(1,000000;2,000000;1,000000),	6,000000

(1,000000;1,000000;-1,000000),	3,000000
(0,000000;1,500000;-1,000000),	3,250000
(0,500000;1,750000;0,000000),	3,312500

(1,000000;1,000000;-1,000000),	3,000000
(0,500000;1,250000;-1,000000),	2,812500
(0,750000;1,375000;-0,500000),	2,703125

(0,812500;1,156250;-0,875000),	2,762695
(0,500000;1,250000;-1,000000),	2,812500
(0,750000;1,375000;-0,500000),	2,703125

(0,781250;1,265625;-0,687500),	2,684814
(0,625000;1,312500;-0,750000),	2,675781
(0,750000;1,375000;-0,500000),	2,703125

(0,703125;1,289062;-0,718750),	2,672668
(0,625000;1,312500;-0,750000),	2,675781
(0,687500;1,343750;-0,625000),	2,668945

